time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 08:05:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,67.2224349975586,80.63799285888672,63.11354446411133,5,8,0.0
2022-06-11 08:10:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,67.2224349975586,80.80638885498047,63.07141876220703,5,8,0.0
2022-06-11 08:15:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,66.92081451416016,81.19194030761719,62.99870681762695,5,8,0.0
2022-06-11 08:20:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,66.92081451416016,81.03070068359375,62.93824005126953,5,8,0.0
2022-06-11 08:25:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,66.92081451416016,81.05479431152344,62.96705627441406,5,8,0.0
2022-06-11 08:30:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,66.92081451416016,81.25833892822266,62.92084503173828,5,8,0.0
2022-06-11 08:35:00+00:00,80.0,58.0,False,73.25645446777344,74.48939514160156,66.92081451416016,81.25833892822266,62.80587387084961,5,8,0.0
2022-06-11 08:40:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.92081451416016,81.42638397216797,62.8256950378418,5,8,0.0
2022-06-11 08:45:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.61978149414062,81.59750366210938,62.76072692871094,5,8,0.0
2022-06-11 08:50:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.61978149414062,81.9519271850586,62.84267807006836,5,8,0.0
2022-06-11 08:55:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.61978149414062,81.78756713867188,62.70671463012695,5,8,0.0
2022-06-11 09:00:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.61978149414062,82.43473815917969,62.78854751586914,5,9,0.0
2022-06-11 09:05:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.61978149414062,81.89668273925781,62.6732177734375,5,9,0.0
2022-06-11 09:10:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.61978149414062,81.29856872558594,62.58284759521485,5,9,0.0
2022-06-11 09:15:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.31771087646484,81.47457885742188,62.44550323486328,5,9,0.0
2022-06-11 09:20:00+00:00,80.0,58.0,False,73.25645446777344,74.78675842285156,66.31771087646484,81.82655334472656,62.43283462524414,5,9,0.0
